name,n_hashes
ERR11836108,1822701
SRR24268834,1021673
SRR6262225,2770275
ERR2192532,1563332
SRR28041587,2226456
SRR8571167,6320456
SRR19733589,1366430
SRR24039166,1092630
ERR12723781,1751122
ERR1726636,14370013
DRR438484,3629271
SRR24540816,1241574
SRR7550491,7097261
SRR28961018,1472882
SRR514218,1339413
SRR28023527,2615292
SRR28059969,1637353
SRR27943499,1745408
SRR20363649,16156087
ERR9661564,1055228
SRR28061275,2513532
SRR1238559,1270480
SRR5002390,1840765
SRR20702454,2086021
SRR26389759,2275284
SRR3457729,1776197
SRR5198900,53698799
SRR6205429,1951640
SRR26387289,1940709
ERR1094786,1099039
SRR23924974,3269040
SRR27283340,1129037
SRR18045714,4276232
SRR28041719,3053174
SRR21721024,1154944
SRR10090873,1267477
ERR2653399,8225136
SRR8960540,1403348
SRR28059831,2369478
ERR833211,2156306
SRR14308747,1833944
SRR30250209,1457655
SRR17217825,1320571
SRR26958214,2668629
SRR15173036,1879030
SRR23468719,1109955
ERR2762134,1696782
SRR12354359,2696384
SRR10692194,1364788
ERR868365,11717440
SRR7495860,1739345
SRR28002438,3665441
SRR16106681,10749597
SRR29646576,2207880
SRR15883090,3525982
SRR5580313,1023759
SRR15527062,5425115
SRR13213260,3559573
SRR31366797,4780851
SRR5742133,1207151
SRR22050010,3327349
ERR594285,2565056
SRR13503069,1341787
SRR21662061,1701339
SRR3923615,1587518
ERR8106780,1265933
SRR21821676,3784420
SRR28595024,3075327
SRR25013899,2631890
SRR2131396,3674497
ERR2848502,2180174
SRR21855337,7531766
SRR5930686,1301538
SRR10231639,1084929
SRR28062292,1162852
SRR17045454,2313748
SRR11482323,3111073
ERR11606139,1911156
SRR8893724,1132787
SRR28023955,2228489
SRR4030093,3634380
SRR15172048,3444094
SRR27728186,2274766
ERR1430433,1527069
SRR14727490,1501957
ERR4467405,1103587
SRR25132597,2250662
SRR14598933,1396355
SRR30616809,2602149
SRR26458652,2007262
SRR25035050,1319637
SRR1706151,3528529
SRR14411353,1558700
ERR14659934,1485418
SRR26905965,1059498
SRR873458,1438241
SRR13442943,8342808
SRR16106686,5656220
SRR25867584,1054225
SRR21679875,1387416
ERR4372152,1120032
SRR32406467,1758689
SRR12316219,3140454
SRR22985155,5961618
SRR10827687,1139081
SRR12762307,3778129
ERR3199632,1619237
ERR14980261,1520274
ERR4096440,1502888
SRR14369294,2661449
SRR25010654,7185274
SRR28370655,1564878
SRR15172730,3532786
SRR17827925,2827645
SRR29257439,5416272
SRR8925720,2148689
ERR9606656,1716196
ERR11029118,1481960
SRR28401770,10086122
SRR32478007,3830462
ERR7672915,1434766
SRR29660419,1680303
SRR11835880,1456818
SRR24963216,2178585
ERR10125331,1348470
ERR6465813,2250547
SRR7599192,2494035
ERR7303556,1151116
SRR21676456,1481658
ERR14363545,1078966
SRR5829600,1476754
SRR16126838,1311383
SRR10955149,4346548
ERR1762349,6037942
ERR1719244,3951696
ERR14720469,1298224
SRR14366787,17902696
SRR28042969,2388699
SRR29090712,2816256
SRR10251610,1540511
ERR14120514,1969145
SRR1916582,1398403
SRR3724382,4548091
SRR427174,2912828
SRR17841866,2770761
SRR14234113,3739280
SRR16945637,1217398
SRR11579640,2680134
SRR16847905,1567205
SRR31913096,1038732
SRR26458539,1249474
SRR27541567,1033747
SRR5823605,11796311
SRR32609522,1451118
SRR8863208,5132983
SRR14330055,2206858
SRR12711526,3370297
SRR26668466,6139057
SRR5275908,1312958
DRR675819,1801068
SRR12718050,1513092
SRR21285568,14504605
SRR32607914,1611973
SRR3471270,1559585
SRR12245759,1688045
SRR26912482,1817404
SRR30127143,8544823
SRR21824659,1089501
SRR33215128,3997803
ERR4370052,1408808
SRR16775435,1142729
SRR30003466,3450843
ERR4682841,3472311
ERR4603502,1338163
ERR11733817,8054794
SRR10763748,3184778
ERR4368479,1488463
SRR27165107,1163446
SRR31463201,10441669
SRR13122273,1691723
SRR30731320,3141483
SRR33242693,2295303
ERR5740535,1136638
SRR23275260,1398008
SRR25667301,1415713
SRR13039207,1340559
SRR34342994,2231582
SRR21890363,9165240
ERR4026953,1993092
ERR9924703,6169821
SRR10360634,10579132
SRR26825296,5162601
SRR10363844,5013825
SRR13924247,1326282
SRR28042912,1548218
SRR14763283,10481772
SRR17418352,7190022
SRR13502539,1410784
ERR11835872,1410214
SRR25158260,12617640
SRR8931189,3289775
ERR15003827,1591465
ERR15077509,34873795
SRR29219632,2304901
SRR24916033,1782701
SRR28468950,5691586
SRR10066350,2627532
ERR3393565,3376183
SRR5597147,1237269
SRR20011617,6507607
ERR3593547,1115566
ERR7598822,1292156
DRR582234,2049294
SRR28410590,1955067
ERR6184336,1402617
ERR1802411,1516169
SRR30347312,1213197
SRR25571833,1280131
SRR25395301,1390444
SRR22411017,1715233
SRR12349274,2934001
SRR29182494,4342102
SRR25399862,1469798
ERR6170211,1062611
SRR27787367,1904583
ERR3674526,1747335
ERR6395220,1239593
SRR11678611,14170415
SRR11734679,10192140
SRR8815060,2995182
SRR14710925,3117587
SRR34399241,2525300
SRR28232396,6032711
ERR6929679,3620799
SRR22311380,1151894
SRR14246006,3480943
SRR26701711,5123450
SRR25844936,1451835
ERR10036150,1941905
ERR3521953,1403703
SRR20285058,2371954
SRR29340320,3840037
SRR12529030,3827511
SRR12660208,1960789
SRR28023062,2269607
ERR4335249,1137374
SRR28378440,1142992
SRR29257494,7543314
SRR25437112,2983057
SRR25158516,12412343
SRR10855478,1361366
ERR13999525,1706670
ERR14979968,2795815
SRR14117096,1102246
SRR12711373,2846829
SRR23400649,1331525
ERR14146710,2402671
SRR27117329,3504170
SRR33604282,1198405
SRR13587053,2187313
SRR27943748,1899347
SRR10393136,16528441
ERR14042344,1536141
SRR24579363,16555730
SRR33648771,1481703
SRR7822547,1941031
SRR32877069,1774725
ERR3427620,2427503
ERR7738170,1580892
SRR14354165,1403737
SRR12844103,4654097
ERR10379229,1185868
ERR1883983,1164004
SRR12487029,5291361
SRR7741809,2363966
SRR32972744,2133125
SRR21285603,9405360
SRR31066995,1611933
SRR22600560,1635837
ERR3572851,2304521
SRR27710289,1820891
SRR3989223,6402622
ERR1414209,3127188
SRR16100401,3844947
SRR26458466,1818068
SRR32247450,2994173
SRR27943329,1880452
SRR28062070,2451157
SRR20792831,1178821
SRR28523120,2004337
ERR12944128,6756951
ERR12350208,1098993
ERR1981049,3772928
SRR8591582,3006692
ERR4371273,1199537
SRR25436024,1181354
SRR25542601,1486665
SRR9167341,1048407
SRR25158177,11462032
SRR27538896,1083143
SRR25582392,1816680
ERR3201401,4016366
SRR24079691,8789680
ERR14980171,1300600
ERR11836174,1986351
SRR5246797,3001350
SRR26081481,8289056
SRR32826134,2516459
SRR25662329,1635431
SRR16916506,1007385
SRR28435464,1930908
SRR7477657,3509710
SRR23901851,1469534
SRR12667203,13819617
ERR1719416,1044111
SRR22388019,6903330
ERR10101795,1768856
ERR718790,1489277
SRR12711191,2009720
ERR140755,1302973
ERR13448342,1069240
ERR3484149,4046305
SRR11032308,1132421
SRR7051565,1748229
SRR891903,1568320
SRR23162818,1449151
SRR21640300,2478938
SRR28386213,1269160
SRR5916577,3430284
SRR20792754,1386292
ERR11147670,3536119
SRR28455347,1169984
SRR28060053,2540467
SRR26903487,1209330
SRR13089997,1120431
ERR3573602,1031433
SRR8960079,1320774
ERR3573967,1065160
SRR30694093,1031295
SRR30770025,2001912
SRR28023871,2065753
SRR516944,1529418
SRR24765324,3708821
SRR15172576,2811724
SRR8238750,1635548
ERR13998704,1327991
SRR9289419,1212417
SRR13208891,3301825
ERR10466689,1827684
ERR11503997,1273232
SRR19497825,1301478
SRR14117426,6857047
SRR2601749,1175079
SRR28887103,1466519
SRR21822473,1049811
SRR17659525,2383963
SRR22030039,1349179
ERR5003134,1027047
SRR10917485,23354334
SRR26259889,6017794
SRR1190349,4995017
SRR4027035,7641738
SRR33038067,7077500
SRR29492084,14364252
SRR26809046,2534165
SRR28454975,1074272
SRR31068204,1406226
ERR10048365,17607802
ERR5059418,1754140
SRR14492187,2827066
SRR28061504,1714000
SRR9887447,2771576
SRR28250563,3649467
SRR28012116,2549728
SRR29934084,1069366
SRR27282909,1294448
SRR22270290,1389894
SRR11723790,3538876
SRR26459647,3727282
ERR13731138,2300996
SRR28060891,3414519
SRR24956117,1742056
SRR27907465,10165746
SRR22259923,1017114
SRR27853835,1098834
SRR10996917,3219401
SRR12177865,1037709
SRR25685067,4375013
ERR3484135,1133250
SRR17023463,4192412
ERR14979729,1004791
SRR15172200,5652425
SRR20727358,11196761
ERR7757512,3142125
SRR24963438,1489474
SRR24599331,1705142
SRR31045224,2161059
SRR7495943,2424130
SRR25448567,1235608
ERR15113967,1572541
SRR20950942,1881902
ERR2640691,1191519
SRR30616066,1186305
SRR26782603,1194882
SRR15173021,2212309
ERR5295758,2617557
SRR16945713,4084217
ERR117328,1446809
SRR32508457,1264064
SRR28221533,3772786
SRR25824392,1493015
SRR22387794,7571398
SRR22405829,1371114
ERR2632364,1753249
SRR33232083,9606481
SRR25375732,1965568
SRR24263451,5681922
SRR5239752,1480362
SRR29258994,1478272
SRR9031340,1609735
ERR11733772,6433798
ERR7015332,1237032
SRR1237908,1060170
SRR26074178,9460191
ERR3521982,1396690
ERR4869715,3346573
ERR599015,2542327
SRR28061165,2785313
SRR19434897,1471160
SRR24653874,3659194
ERR6196069,1705714
ERR3563047,1275372
SRR7468277,1060226
SRR11637581,1214215
SRR7722231,1428401
SRR7632648,3405281
SRR7609571,1165930
SRR490146,9249617
SRR27957800,5601248
ERR2683217,3504165
SRR5266190,1149431
ERR5866882,4068002
SRR28023403,3470936
ERR3574609,1192376
SRR28002753,2333872
SRR28061613,1838234
SRR32520748,2152878
SRR5927714,1720023
SRR22142895,1925717
SRR22243936,1744433
SRR19594469,4821203
SRR13870172,2871167
SRR19806292,1453945
SRR24889298,1040113
SRR8475548,4400970
SRR059850,1034939
SRR8890820,1088621
ERR4869769,2249434
SRR19591490,1946952
SRR15046501,2109793
SRR30694042,2822237
SRR25571787,1160413
SRR15172978,6050955
SRR12245788,1380425
SRR21721729,1423254
ERR14858133,6329146
SRR9098279,1443177
SRR14474045,1442500
SRR22690322,1520547
ERR1726985,1374830
SRR33526965,1212631
SRR32477966,4061592
ERR15372565,2846272
SRR27421003,1760326
ERR14120678,1464478
ERR5954394,3103714
SRR24976371,1194308
ERR3211940,1918535
ERR12682718,3449199
SRR26298349,1105931
ERR5891187,1797400
SRR2107182,1198639
SRR28022535,2680780
SRR30992780,4154268
SRR16188884,1181287
SRR29337650,4911255
SRR8240039,1149141
SRR18491331,3406388
SRR25936378,1871264
SRR5918990,3724845
SRR30325073,4063017
SRR32022248,2478879
SRR13208516,5326934
SRR9722833,1072064
SRR21775945,1277461
SRR11553423,3333101
SRR14712115,3322064
SRR29547630,1140186
SRR13557422,1154062
SRR28041475,2303385
ERR7745402,1528860
SRR23886504,1322937
SRR24204764,2084353
SRR12270045,1211871
SRR28360878,1265868
SRR27730799,1359581
SRR30479841,1002793
SRR27165023,1089833
SRR22941858,4774180
SRR12582537,1441252
SRR31229473,5275488
SRR25895546,1328397
ERR8114472,1008006
SRR30359172,2792236
SRR29841327,1107640
SRR32247481,2192712
SRR29352999,1221019
SRR27973158,1425457
SRR15411574,2693885
ERR8196456,1386060
SRR25046938,1150501
SRR26081747,4470174
SRR22554030,1835865
SRR15817529,5984779
SRR31832944,1937071
SRR12762300,3306836
SRR25757609,7957405
ERR14365111,1446808
SRR7135612,1721565
SRR8707054,2591608
ERR6466112,1679303
SRR32277364,4997216
ERR5523210,1652479
SRR32555606,6278961
ERR6465310,1116710
SRR9290565,1259813
SRR28455050,1310299
ERR3374312,11317184
SRR11772116,1811185
ERR4096564,1769608
SRR5190232,1505100
SRR14108815,2772864
SRR6466468,1557590
SRR14894177,1060265
ERR12389286,2624481
SRR24295307,2093037
SRR28154333,2257340
ERR12526748,1279469
SRR21095997,15395663
ERR10101453,2264121
ERR10123277,1323477
SRR10873846,9663428
ERR12540945,1566997
ERR4501178,14718299
ERR1726954,14239635
DRR267108,1121853
SRR21758758,3341335
SRR32481293,2950070
SRR24309409,2692742
SRR13617629,2305072
ERR7745870,1965978
SRR29632746,2709329
SRR22277773,7444469
SRR9691027,7860326
SRR24956200,1878575
ERR1719360,1100655
ERR13258401,3710688
SRR12395662,1121018
SRR30604517,1928000
SRR32892800,2876199
SRR1260830,3326681
SRR25506131,1579779
SRR11071394,2935148
SRR23468765,1023276
SRR24955774,2835501
ERR6465814,2115309
SRR20792785,1916195
SRR8960418,2206537
SRR28260140,2506189
SRR25412889,6767918
SRR13009361,2132850
SRR6227276,1398664
SRR25477791,1056689
SRR12730493,1041115
SRR14511900,1563161
SRR22757321,1660224
ERR12166960,1952924
SRR4030084,5773395
SRR21662956,1967953
ERR14155882,1098906
ERR5729259,1735443
SRR21979523,1815900
ERR11271420,1249759
ERR7529634,1490764
SRR10568520,2741556
ERR3593596,1245424
SRR9849983,4158204
SRR15182417,18537549
ERR3201377,4236330
SRR17656791,8096237
SRR5131976,2179166
SRR10036081,2757356
SRR25052211,1335295
SRR5974616,2210311
SRR11866715,1034274
SRR9178300,2141905
SRR23203992,1211402
SRR28741856,5657806
SRR11805593,1053393
SRR23629664,3183050
SRR10692809,1129213
SRR17247026,3739861
ERR14150068,1607205
SRR5248415,1522214
SRR10037610,5174211
SRR8554887,4504974
SRR25522543,1269562
SRR30181108,2172856
SRR10692193,1245829
SRR22077905,5768118
ERR9924627,6036056
SRR18749964,2741344
SRR15172117,1939172
ERR4794601,1466340
SRR3938047,1279610
SRR19576312,1743413
SRR5903366,1834005
SRR8291350,1963820
SRR30324956,2239389
SRR20750543,7050369
ERR1884136,3327981
ERR5295789,1929278
SRR4030055,4662268
SRR13224061,2466125
SRR23162940,2999329
SRR27372247,2438862
ERR1539015,1087207
SRR5482516,1313621
SRR12825873,1431264
SRR24908144,4497915
SRR18491026,4183302
SRR27027621,1447288
SRR15661501,1248623
ERR4682394,3958894
SRR21969366,1059080
ERR1726526,3914585
SRR28023375,1742529
SRR12529114,8356636
ERR11477592,1077168
ERR2041969,1676544
ERR3503305,1815324
SRR29547197,1416098
SRR28834840,1319973
SRR30324987,2170608
SRR15283104,1867893
SRR16548392,3311724
SRR5919064,2521156
ERR12510520,1487141
SRR30847555,5413309
ERR10491044,4652150
SRR25547248,1905399
ERR11003476,1952522
SRR16095340,7404386
SRR7963985,6321699
SRR6831262,1250803
SRR14509682,1119696
SRR9852197,5313923
SRR10555724,1153446
SRR17241506,2764948
ERR4811461,8774487
SRR16525626,1294250
SRR21755497,2416884
ERR13148904,1378319
SRR18729770,1156905
SRR15145249,3193025
SRR13759114,6620056
SRR15114368,3281566
SRR21461370,1662664
SRR8278102,1252774
SRR30464823,4866352
ERR3572880,1878358
ERR12146463,1982744
SRR8075982,2157865
SRR25895775,1459095
SRR8707085,3056075
ERR4682433,3303742
SRR18038176,1456256
SRR31183249,3226361
SRR8875098,3365666
SRR14857256,1198250
SRR28060344,1185817
SRR9019729,3871922
SRR21290136,6601158
SRR13059283,2327701
SRR13893792,4516706
SRR21998750,1896656
SRR28408201,1760580
SRR28408116,3176109
SRR12825401,5629964
ERR5003555,2622141
SRR15171774,4328654
SRR29183901,2408113
SRR16896741,6322298
SRR23797488,7235057
SRR13076527,1349665
ERR4298919,2483828
SRR19369634,6997346
SRR8305984,1000681
ERR6465466,1780868
ERR15342955,1460115
SRR31914480,1340595
SRR28602248,1386647
ERR4794344,1217440
SRR18744026,4012768
SRR32546290,1400455
SRR12710990,2946101
ERR2200593,1199419
SRR29757610,2105033
SRR3985625,3768003
SRR9684982,1324542
SRR17562245,3285795
SRR13089946,1558710
SRR28494094,3280072
SRR32262203,1736910
ERR216647,1006324
ERR12320418,1681141
SRR29333044,2678848
SRR10507066,1193131
SRR28522301,6297628
SRR25532306,2386217
ERR4682890,2707970
SRR14295848,1228759
SRR3924113,1490324
SRR034526,1184836
SRR27027536,1263535
SRR12683089,10398125
SRR5381739,1955186
SRR18517037,1067710
SRR27024734,4194508
SRR26502145,5242131
ERR13652625,2196641
SRR10948296,5343463
DRR582123,1743736
ERR3224589,3184580
SRR28024069,2622988
SRR34413447,5296054
SRR28060395,2310406
SRR11489755,1352067
SRR25895597,1548711
SRR28002782,2013569
SRR12744910,2873040
SRR22985076,5882058
ERR13908280,2366632
DRR424354,1045039
SRR31074854,1109247
SRR17522700,2693841
SRR25571441,1064038
ERR7436028,1059569
SRR28455081,1092108
ERR14887346,13592709
SRR15508284,2156869
SRR8244680,1743606
SRR13588932,10927442
SRR28012201,2226706
SRR9061357,2458590
SRR28003113,2298574
SRR18248214,2442424
ERR5729288,1170377
ERR868468,6091731
ERR3478452,1643806
DRR494467,1118463
SRR22049903,2169706
ERR11456356,1053827
SRR12479963,1208589
DRR070930,1065704
ERR15371692,5449234
SRR28819860,5719223
SRR9290672,7220668
SRR25744159,1216861
SRR20715758,1687315
ERR3573515,1232584
SRR33986038,2583200
ERR1430510,1612960
ERR2204976,2563617
SRR24976407,1038685
ERR4096673,1471497
ERR11591734,1084481
SRR17406695,2212603
SRR10917792,15088320
SRR19423206,4729838
SRR19070006,1665995
ERR4791248,1216910
SRR25394933,1893977
SRR25895651,1494901
ERR15370775,3826398
ERR9902039,1687630
ERR12528298,1917073
SRR14684320,6678928
SRR28060725,2226876
SRR15461860,7332149
SRR8881036,1209231
SRR2022686,1099420
SRR33148720,4204881
ERR982839,1260516
ERR3211991,1331271
SRR15172661,3786996
SRR15321106,2373145
SRR19109313,6958751
SRR5754714,1914903
SRR10127269,12551028
ERR4832479,1750240
SRR9040466,1219329
SRR27128172,1414202
ERR9822715,2014270
SRR28338212,1567997
ERR12553343,1770507
SRR12886462,4198470
SRR13153555,1508934
SRR21821671,3564738
ERR14217268,1148844
SRR33270623,11879921
ERR3562962,2384180
SRR30952565,13073692
SRR8821140,4356685
SRR10036050,6124184
ERR12814475,3152324
SRR17562239,1719531
SRR11942597,3504618
SRR15171811,3028128
SRR5747425,4502828
SRR27279300,9288133
SRR14874682,1573261
SRR28060840,3502721
ERR3563096,2212538
SRR17257169,1723776
SRR27443075,6724203
SRR12605162,6512550
ERR11596049,2019689
SRR30923185,4762120
ERR14888684,7710916
SRR22703649,5137789
SRR20818780,1041826
SRR22795925,14080711
SRR28042101,4383072
SRR28154217,1578205
ERR7500124,1081736
SRR16329031,15160232
SRR18576996,2744316
SRR21069053,3241129
ERR12418790,1127845
SRR10740849,1204415
SRR29729382,3458970
SRR3989555,3441890
SRR13955676,1105153
SRR7060070,2783894
SRR8299371,7359781
ERR12389521,1008383
ERR9706947,1667152
SRR28042677,4489978
SRR17543906,9926951
ERR2373123,1114841
SRR11306566,9011385
SRR4425680,2456714
SRR8554094,6352404
SRR25844777,1730556
SRR22048026,9863034
SRR14598948,1390917
SRR3181144,1758164
SRR25469190,8669815
SRR7440168,1299863
SRR7164733,7633037
SRR25003497,2126406
SRR13320435,3481609
SRR14689423,19340163
SRR24947112,2005902
ERR10101482,2206222
SRR5420754,1246586
ERR15008100,1689146
SRR25051013,1234416
SRR29257445,5762036
ERR5396010,1248123
ERR10509654,1216402
SRR21663073,1158126
SRR29749767,1357173
ERR14155736,2987730
SRR15372772,1791249
SRR28741887,6772940
SRR21474783,5642181
SRR12710941,3611051
SRR19627616,7186137
SRR30326166,7873380
SRR9108846,2026949
SRR14845080,2141828
SRR8075953,1036836
SRR3171782,2658390
SRR33152328,1867442
SRR7186484,25491074
SRR5381483,1171076
ERR9321854,1883830
ERR11504628,1003823
SRR23797459,8446894
ERR13737312,1821408
ERR7441194,1030145
SRR31320600,2442928
SRR28378491,1341539
ERR9924866,3059082
ERR1422717,1078987
SRR29257333,7279314
ERR15342984,2050015
SRR21673191,1014280
ERR982845,1156036
SRR13006833,1159272
ERR671915,6610336
ERR9690361,1364135
SRR7448306,1234435
SRR21892057,6813113
SRR31431543,1473529
SRR28060432,3495282
SRR28061041,2337069
SRR28976368,4725295
SRR11921711,4293305
SRR5986754,1313390
ERR2762133,1142563
ERR868362,12929875
SRR16020829,6380791
SRR28011775,1903063
ERR2788350,1393513
SRR24961298,2600652
SRR12262946,3916604
SRR24878966,1216713
SRR9043664,10245214
SRR17232114,4897244
SRR18774405,1393686
SRR33185837,15623277
SRR10955553,3525716
SRR21969410,1132987
SRR15172904,3508436
SRR26888840,1518354
ERR13737464,1220233
SRR27943166,2276273
SRR14354504,1630150
ERR10798452,2186171
SRR27108368,2421866
ERR13433593,3592705
SRR30868137,1829580
ERR2134208,1492494
ERR12389191,3793030
SRR32619182,1023388
SRR31223584,3194477
SRR6987547,1129212
SRR28061976,1773543
SRR21460703,6519815
SRR27538722,1414712
SRR29483050,24513952
SRR28011810,2840733
SRR22017143,1085673
SRR4125065,2032721
SRR10692255,1381701
SRR13924296,1235115
SRR14598999,2408250
SRR25391108,1793542
SRR6361053,1773712
SRR24302419,5293870
SRR18577062,4728062
SRR33513886,4626387
SRR24999984,1784663
ERR1110193,4870224
SRR7244343,4550499
SRR30756408,3526022
SRR27538847,1225231
SRR8742189,1018185
SRR22138017,3755322
SRR8489891,12607180
SRR18827329,2219386
SRR15171463,4901556
SRR11551376,2541446
DRR030771,2455364
ERR3573569,1032440
SRR31277387,1689933
SRR14751594,10031750
SRR28022996,2164565
ERR4682345,5550803
SRR14721880,1001565
SRR12711064,2961115
SRR28061272,2118154
ERR11816005,1706390
SRR12326857,1148714
SRR10997821,6063245
SRR11482358,2597964
SRR5604249,6192381
SRR22411300,1028818
SRR18693201,2621041
SRR21313844,2814219
SRR33520665,1454569
SRR17241611,2556291
SRR27420222,3959044
SRR26319886,6367694
ERR12418900,1860389
SRR3986884,2476720
SRR26903790,4819007
ERR1352945,1266671
SRR9899530,1181272
SRR16329115,14654536
SRR10007652,2058596
SRR24884058,1210271
SRR30181050,1452752
SRR21375640,1164620
SRR28062696,4474116
SRR24332389,1980829
SRR31166476,1016077
SRR24786902,9526197
SRR10907111,4626652
ERR14120576,1542606
SRR25030031,1388801
ERR3574549,1340169
ERR11779479,1297204
SRR14039726,5604160
SRR14875193,1592494
ERR1719221,9391302
SRR33282620,1388582
SRR15423357,1015045
ERR4682848,2862623
SRR25606869,1694723
ERR2000780,1437664
SRR28061913,2576015
ERR4369719,1639256
ERR1719238,12099072
ERR14173763,2274172
ERR10380594,1123221
ERR14979884,1019329
SRR28367540,1713564
SRR7186514,6862375
SRR23343197,2489159
SRR6328079,1423541
ERR10472490,4748795
SRR15172023,2373054
ERR6785272,1231217
SRR23978783,14719118
SRR13370215,1303411
ERR5863129,1170407
SRR15558361,2291495
SRR24742805,1912652
ERR11599921,1975591
SRR26752351,1360827
SRR10342233,1149541
SRR8960377,1142141
SRR28455124,1142416
ERR4332563,1045296
ERR1700911,11967983
SRR21607480,7798456
SRR32406479,1564312
SRR28295993,6221791
SRR14722150,1190656
SRR28062213,1964343
SRR10955855,4673356
SRR12738806,3868267
ERR10101726,2149738
ERR3438390,1441853
ERR3711296,1588005
SRR10931998,2473793
SRR12899020,4517131
SRR15960041,1844588
SRR3225600,1220425
ERR14656746,1221551
SRR12983852,1044222
SRR29340342,2348866
SRR10132652,2457941
ERR3574797,1033665
ERR13733518,1211751
SRR21798949,1233220
ERR10453005,3414256
SRR9178118,3759592
SRR22586177,2073057
ERR3275117,2692115
SRR32369616,7810335
ERR12814948,2239417
ERR4352469,2190639
SRR14784663,1984346
ERR445249,2614103
SRR28832832,1354929
SRR17284319,1138451
SRR34955585,3161900
SRR1645635,1182210
SRR33321309,3099282
SRR18147843,1642795
SRR14610245,4543864
ERR12723835,1069478
SRR28061561,1999745
SRR30207564,1843955
SRR10083323,1061883
SRR29492121,15917869
ERR9833719,3114621
SRR21863520,1844972
SRR15604575,1052835
SRR5468449,1578898
SRR25047255,1180551
SRR31107529,2382602
ERR15003755,1243128
SRR29757226,3240763
SRR8529766,1516917
SRR32279214,1720982
ERR14949533,2291648
DRR307142,1446706
SRR6000912,1017097
SRR22500541,1520579
SRR18045738,5049374
SRR9178197,8397364
SRR28023637,1807595
ERR2281799,1041083
SRR16940102,3270068
SRR24151121,2626732
SRR7852828,4049980
ERR4869712,3706291
SRR5721837,3766257
SRR30868078,1215074
SRR3471279,2495624
SRR27452598,2245283
SRR13566422,2135438
ERR3253501,1593294
SRR10209671,1228928
SRR28003178,1910935
SRR12900991,1070947
ERR4791630,1576918
ERR10048372,18684225
ERR712372,5978764
ERR14980266,1164279
SRR28023123,1686478
SRR22102340,1752967
SRR29923404,5698564
SRR27943226,2127934
DRR236271,1198229
ERR2709741,1228110
SRR21069230,2812241
SRR20363665,3202060
SRR12529192,2729800
SRR5169282,1824483
SRR21161064,2138576
ERR14128659,2401339
SRR30804624,2181062
ERR5029602,2965109
SRR5918472,2837642
SRR27128107,1481505
ERR4096796,1097492
ERR3574271,1044450
SRR12479896,1726004
SRR5788077,2156480
SRR28051680,1310048
SRR5439727,1177666
SRR30615652,1399943
SRR28145973,2045404
SRR23978793,1555601
SRR25617382,1887337
ERR6430832,2944446
SRR20701193,7291379
SRR28757525,1588668
ERR2603207,1023849
ERR3199686,1019718
SRR28154165,1875803
SRR350966,2851257
SRR29267450,1154648
SRR28073256,1658203
SRR19161330,6454231
SRR23162957,2960857
ERR9606699,2274672
SRR5919150,3778559
SRR30281129,4405264
SRR15172830,3511649
SRR23825942,2123745
ERR2607520,5454070
SRR11999378,1063351
ERR4869760,1803227
SRR31168924,3662466
SRR6907236,1109280
ERR2709758,1430970
SRR18715504,2782023
SRR29424594,2674891
SRR641960,1181730
SRR14721848,1663990
ERR1739731,1127388
SRR27538933,1218505
SRR17642947,8662992
SRR13663710,2799167
SRR8436579,3490968
SRR23653239,1730123
SRR23984122,1501816
ERR4352737,2705047
SRR13240876,9707992
ERR4283278,1126080
SRR28555578,2195413
SRR12479886,1256813
SRR28624394,9594542
SRR16481183,5567355
SRR10194733,1493687
SRR27942885,1835222
SRR31549291,1462109
SRR21676446,1414395
SRR7042374,8624022
SRR5437899,9688930
SRR15023575,1335048
SRR28012325,2748445
SRR24820228,1112476
SRR21796544,1210761
SRR24164648,2686083
ERR2868525,4927206
SRR16188893,1451081
SRR32903019,4598168
SRR6928286,1718652
SRR14121824,3555953
SRR14163270,1895025
SRR25570785,6348754
SRR12937899,1069560
ERR12687119,1206881
ERR5729318,1336794
SRR17055738,3743029
SRR27496498,2885978
SRR28146000,1133831
SRR5917617,3425624
SRR5918923,1578156
SRR14076760,1991732
SRR25230074,1138050
SRR513797,2477518
ERR3525246,1840118
SRR21540435,1543578
SRR30531224,3938236
ERR14800916,1279037
ERR3130415,1051476
SRR18100922,1089140
SRR15660275,1559347
SRR18045743,5648113
SRR1586261,2841275
SRR33112847,1251299
ERR7625345,3556196
SRR24791519,7839073
SRR28012088,2579010
ERR3150488,3165389
SRR12170514,4296140
ERR9606648,3043657
SRR3109926,1519113
SRR28042945,1697877
SRR13162086,1021278
SRR28365021,1861303
ERR4316485,1287735
ERR14887272,1840405
ERR12047048,30211422
SRR25571972,1911264
ERR14120904,1002733
SRR5693658,1317042
SRR11582173,1360873
SRR26466643,1138764
SRR7974601,4046814
ERR4836960,1010096
ERR12641578,2328260
ERR10466680,2245921
SRR25158205,8759641
SRR7414933,1523903
SRR14598896,1856989
SRR12480057,1547782
ERR11270486,2481315
SRR14836075,14435720
SRR8385620,1859611
ERR11570841,1015463
SRR15436239,3780017
ERR3563106,2792665
SRR21540447,1495978
ERR445247,2602599
SRR28516887,1962239
ERR3569083,2473770
ERR13898437,1551652
SRR12658566,2222289
SRR34283697,1900248
SRR13107668,2920529
SRR25318306,1692607
SRR34957970,5726370
SRR21147496,6907368
SRR25435863,1663527
